ssyk2012_4	year	daioe_allapps	daioe_stratgames	daioe_videogames	daioe_imgrec	daioe_imgcompr	daioe_imggen	daioe_readcompr	daioe_lngmod	daioe_translat	daioe_speechrec	daioe_genai	pctl_rank_allapps	pctl_rank_stratgames	pctl_rank_videogames	pctl_rank_imgrec	pctl_rank_imgcompr	pctl_rank_imggen	pctl_rank_readcompr	pctl_rank_lngmod	pctl_rank_translat	pctl_rank_speechrec	pctl_rank_genai	ssyk2012_1	ssyk2012_2	ssyk2012_3
1212 Ekonomi- och finanschefer, nivå 2	2015	9.6357803	.26670316	2.6001563	.21479742		.030546689	.0069701211	.029902156	.0040079975	.27207991	.10089483	69.389999	89.239998	22.1	81.68		82.389999	87.830002	88.769997	84.75	82.389999	86.169998	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	121 Ekonomi- och finanschefer
1212 Ekonomi- och finanschefer, nivå 2	2016	15.648838	.33111069	2.800828	.21953286	.058615655	.39563569	.18252274	.049702954	.011356283	.30814499	.65582931	79.550003	89.239998	22.1	81.68	84.75	82.620003	87.830002	88.769997	84.75	82.389999	83.330002	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	121 Ekonomi- och finanschefer
1212 Ekonomi- och finanschefer, nivå 2	2017	16.304237	.33331296	2.8189416	.24446629	.080871485	.39569178	.1875107	.053202745	.016399113	.32084864	.66027147	79.309998	89.239998	22.1	81.68	84.989998	82.389999	87.589996	88.769997	84.519997	82.389999	83.57	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	121 Ekonomi- och finanschefer
1212 Ekonomi- och finanschefer, nivå 2	2018	19.115383	.33349752	3.2295072	.25894919	.080913059	.46787944	.19709842	.1263078	.022705283	.35295296	.95085144	80.019997	89.239998	21.870001	81.910004	84.989998	82.389999	87.589996	88.769997	84.519997	82.620003	83.330002	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	121 Ekonomi- och finanschefer
1212 Ekonomi- och finanschefer, nivå 2	2019	24.975128	.33359438	4.0615363	.34024203	.087315366	.52185595	.26544264	.18104072	.043921266	.42069253	1.1682658	80.5	89.010002	21.870001	81.910004	84.75	82.620003	87.589996	88.769997	84.75	82.620003	83.809998	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	121 Ekonomi- och finanschefer
1212 Ekonomi- och finanschefer, nivå 2	2020	28.094395	.33364111	4.0870619	.41582689	.10372466	.62705195	.26906142	.44522634	.048539788	.47364673	1.8710558	81.209999	89.239998	21.870001	81.68	84.989998	82.389999	87.589996	88.769997	84.519997	82.389999	84.519997	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	121 Ekonomi- och finanschefer
1212 Ekonomi- och finanschefer, nivå 2	2021	30.930073	.33374804	4.0909538	.49165937	.18359861	.80687231	.28419337	.53443062	.050589383	.4999727	2.3933802	81.209999	89.239998	21.870001	81.910004	84.75	82.389999	87.830002	88.769997	84.75	82.620003	84.279999	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	121 Ekonomi- och finanschefer
1212 Ekonomi- och finanschefer, nivå 2	2022	34.032902	.33374816	4.1029105	.5080176	.20937289	.84365487	.33701125	1.0474154	.051582128	.53763354	3.2178712	81.440002	89.239998	22.1	81.68	84.989998	82.620003	87.589996	88.529999	84.75	82.620003	86.169998	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	121 Ekonomi- och finanschefer
1212 Ekonomi- och finanschefer, nivå 2	2023	38.505562	.33374825	4.1060491	.51127148	.28537533	.84737617	.55151737	1.357987	.052159708	.92252934	3.6001549	82.389999	89.010002	22.1	81.910004	84.75	82.620003	87.589996	88.769997	84.519997	82.389999	85.93	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	121 Ekonomi- och finanschefer
1221 Personal- och HR-chefer, nivå 1	2010	.26618016	.081597015		.026087966						.0047356095		63	58.509998		60.639999						80.970001		1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1221 Personal- och HR-chefer, nivå 1	2011	.44554484	.16237906		.031061437						.009471219		63.950001	58.75		60.639999						81.209999		1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1221 Personal- och HR-chefer, nivå 1	2012	.67913872	.1755226		.079860218				.0006280698		.024553023	.0006280698	64.419998	58.509998		60.639999				81.440002		81.209999	81.209999	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1221 Personal- och HR-chefer, nivå 1	2013	2.8154635	.18866612	1.0160038	.11324815				.0017553591		.039634828	.0017553591	19.27	58.75	4.8499999	60.869999				81.440002		81.209999	81.209999	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1221 Personal- och HR-chefer, nivå 1	2014	4.6662354	.20180966	1.6206992	.14807454			.0037359402	.015213524		.050565671	.015213524	19.5	58.75	4.8499999	60.869999			78.370003	81.209999		80.970001	81.440002	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1221 Personal- och HR-chefer, nivå 1	2015	8.502409	.21613126	2.2253945	.18728207		.029376814	.0062778434	.027548438	.003924096	.26972416	.094965778	28.719999	58.75	4.8499999	60.639999		78.839996	78.129997	81.209999	83.330002	81.209999	78.839996	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1221 Personal- och HR-chefer, nivå 1	2016	13.954121	.2683259	2.3971431	.19141091	.052437924	.38048366	.16439444	.045790635	.011118557	.30547696	.62424636	54.959999	58.509998	4.6100001	60.639999	71.75	78.839996	78.129997	81.440002	83.330002	80.970001	78.610001	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1221 Personal- och HR-chefer, nivå 1	2017	14.545165	.27011058	2.4126461	.21315038	.072348125	.38053763	.16888699	.049014945	.016055824	.31807062	.62835819	56.150002	58.75	4.6100001	60.869999	71.510002	78.839996	78.370003	81.440002	83.330002	81.209999	78.839996	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1221 Personal- och HR-chefer, nivå 1	2018	17.092701	.27026016	2.7640367	.22577803	.072385319	.44996065	.17752245	.1163656	.022229984	.34989694	.9017784	56.860001	58.75	4.6100001	60.869999	71.75	78.839996	78.129997	81.440002	83.099998	81.209999	77.900002	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1221 Personal- och HR-chefer, nivå 1	2019	22.373396	.27033862	3.4761448	.29665735	.078112863	.50186998	.23907866	.16679028	.043001842	.41705	1.1063522	57.57	58.75	4.6100001	60.869999	71.75	78.839996	78.370003	81.209999	83.099998	80.970001	78.129997	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1221 Personal- och HR-chefer, nivå 1	2020	25.250959	.2703765	3.4979913	.36255985	.092792712	.60303718	.24233803	.41018078	.047523685	.46954572	1.7644895	60.869999	58.509998	4.6100001	60.869999	71.75	78.839996	78.129997	81.440002	83.330002	80.970001	78.839996	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1221 Personal- och HR-chefer, nivå 1	2021	27.864885	.27046317	3.5013225	.42867827	.16424842	.77597082	.25596702	.49236342	.049530372	.49564373	2.2578409	62.290001	58.509998	4.6100001	60.639999	71.510002	78.610001	78.370003	81.209999	83.330002	80.970001	78.839996	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1221 Personal- och HR-chefer, nivå 1	2022	30.722708	.27046326	3.5115559	.44294101	.18730626	.81134468	.30353901	.9649691	.050502338	.53297848	3.0242054	64.18	58.509998	4.6100001	60.639999	71.510002	78.839996	78.370003	81.440002	83.099998	80.970001	79.080002	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1221 Personal- och HR-chefer, nivå 1	2023	34.89122	.27046335	3.5142419	.44577807	.2552985	.81492347	.49674022	1.2510945	.051067825	.91454166	3.3778565	67.260002	58.75	4.6100001	60.639999	71.510002	78.610001	78.129997	81.440002	83.099998	81.209999	78.610001	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1222 Personal- och HR-chefer, nivå 2	2010	.26618016	.081597015		.026087966						.0047356095		63.240002	58.75		60.869999						81.209999		1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1222 Personal- och HR-chefer, nivå 2	2011	.44554484	.16237906		.031061437						.009471219		64.18	58.509998		60.869999						80.970001		1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1222 Personal- och HR-chefer, nivå 2	2012	.67913872	.1755226		.079860218				.0006280698		.024553023	.0006280698	64.18	58.75		60.869999				81.209999		80.970001	81.440002	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1222 Personal- och HR-chefer, nivå 2	2013	2.8154635	.18866612	1.0160038	.11324815				.0017553591		.039634828	.0017553591	19.030001	58.509998	4.6100001	60.639999				81.209999		80.970001	81.440002	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1222 Personal- och HR-chefer, nivå 2	2014	4.6662354	.20180966	1.6206992	.14807454			.0037359402	.015213524		.050565671	.015213524	19.27	58.509998	4.6100001	60.639999			78.129997	81.440002		81.209999	81.209999	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1222 Personal- och HR-chefer, nivå 2	2015	8.502409	.21613126	2.2253945	.18728207		.029376814	.0062778434	.027548438	.003924096	.26972416	.094965778	28.49	58.509998	4.6100001	60.869999		78.610001	78.370003	81.440002	83.099998	80.970001	78.610001	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1222 Personal- och HR-chefer, nivå 2	2016	13.954121	.2683259	2.3971431	.19141091	.052437924	.38048366	.16439444	.045790635	.011118557	.30547696	.62424636	55.200001	58.75	4.8499999	60.869999	71.510002	78.610001	78.370003	81.209999	83.099998	81.209999	78.839996	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1222 Personal- och HR-chefer, nivå 2	2017	14.545165	.27011058	2.4126461	.21315038	.072348125	.38053763	.16888699	.049014945	.016055824	.31807062	.62835819	56.380001	58.509998	4.8499999	60.639999	71.75	78.610001	78.129997	81.209999	83.099998	80.970001	78.610001	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1222 Personal- och HR-chefer, nivå 2	2018	17.092701	.27026016	2.7640367	.22577803	.072385319	.44996065	.17752245	.1163656	.022229984	.34989694	.9017784	57.09	58.509998	4.8499999	60.639999	71.510002	78.610001	78.370003	81.209999	83.330002	80.970001	78.129997	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1222 Personal- och HR-chefer, nivå 2	2019	22.373396	.27033862	3.4761448	.29665735	.078112863	.50186998	.23907866	.16679028	.043001842	.41705	1.1063522	57.799999	58.509998	4.8499999	60.639999	71.510002	78.610001	78.129997	81.440002	83.330002	81.209999	78.370003	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1222 Personal- och HR-chefer, nivå 2	2020	25.250959	.2703765	3.4979913	.36255985	.092792712	.60303718	.24233803	.41018078	.047523685	.46954572	1.7644895	61.110001	58.75	4.8499999	60.639999	71.510002	78.610001	78.370003	81.209999	83.099998	81.209999	78.610001	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1222 Personal- och HR-chefer, nivå 2	2021	27.864885	.27046317	3.5013225	.42867827	.16424842	.77597082	.25596702	.49236342	.049530372	.49564373	2.2578409	62.529999	58.75	4.8499999	60.869999	71.75	78.839996	78.129997	81.440002	83.099998	81.209999	78.610001	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1222 Personal- och HR-chefer, nivå 2	2022	30.722708	.27046326	3.5115559	.44294101	.18730626	.81134468	.30353901	.9649691	.050502338	.53297848	3.0242054	64.419998	58.75	4.8499999	60.869999	71.75	78.610001	78.129997	81.209999	83.330002	81.209999	78.839996	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1222 Personal- och HR-chefer, nivå 2	2023	34.89122	.27046335	3.5142419	.44577807	.2552985	.81492347	.49674022	1.2510945	.051067825	.91454166	3.3778565	67.019997	58.509998	4.8499999	60.869999	71.75	78.839996	78.370003	81.209999	83.330002	80.970001	78.839996	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	122 Personal- och HR-chefer
1230 Förvaltnings- och planeringschefer	2010	.26693299	.081671104		.026569482						.004637613		63.950001	58.98		63.48						77.900002		1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	123 Förvaltnings- och planeringschefer
1230 Förvaltnings- och planeringschefer	2011	.44624346	.1625265		.031634748						.0092752259		64.660004	58.98		63.48						77.900002		1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	123 Förvaltnings- och planeringschefer
1230 Förvaltnings- och planeringschefer	2012	.67904651	.17568196		.081334241				.00056076533		.024044931	.00056076533	63.950001	58.98		63.48				67.730003		77.900002	67.730003	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	123 Förvaltnings- och planeringschefer
1230 Förvaltnings- och planeringschefer	2013	3.0591171	.18883744	1.191363	.11533842				.0015672534		.038814638	.0015672534	36.759998	58.98	23.76	63.48				67.730003		77.900002	67.730003	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	123 Förvaltnings- och planeringschefer
1230 Förvaltnings- och planeringschefer	2014	5.0604901	.2019929	1.9004269	.15080763			.0033510239	.01358323		.049519286	.01358323	38.419998	58.98	23.76	63.48			66.550003	67.730003		77.900002	67.730003	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	123 Förvaltnings- och planeringschefer
1230 Förvaltnings- och planeringschefer	2015	9.062191	.21632749	2.6094909	.19073884		.027097685	.0056310333	.024596324	.0036948428	.26414257	.086166888	50.470001	58.98	23.76	63.48		65.599998	66.550003	67.730003	75.529999	77.900002	67.019997	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	123 Förvaltnings- och planeringschefer
1230 Förvaltnings- och planeringschefer	2016	14.388259	.26856953	2.8108826	.19494388	.051113676	.35096473	.14745677	.040883671	.010468989	.2991555	.57125366	63	58.98	23.76	63.48	66.779999	65.599998	66.550003	67.730003	75.529999	77.900002	66.779999	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	123 Förvaltnings- och planeringschefer
1230 Förvaltnings- och planeringschefer	2017	14.977813	.27035582	2.8290615	.21708462	.070521072	.35101449	.15148646	.04376246	.015117811	.31148857	.57493758	63	58.98	23.76	63.48	66.779999	65.599998	66.550003	67.730003	75.529999	77.900002	66.779999	1 Chefsyrken	12 Chefer inom ekonomi, personal, marknadsföring och försäljning samt annan administration m.m.	123 Förvaltnings- och planeringschefer
